stream	index	source	translation	notes	raw_tokens	pointer_word	offset	bytes	bits
descriptions	301	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	302	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	303	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	304	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	305	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	306	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	307	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	308	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	309	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	310	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	311	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	312	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	313	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	314	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	315	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	316	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	317	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	318	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	319	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	320	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	321	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	322	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	323	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	324	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	325	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	326	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	327	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	328	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	329	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	330	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	331	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	332	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	333	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	334	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	335	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	336	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	337	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	338	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	339	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	340	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	341	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	342	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	343	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	344	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	345	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
descriptions	346	せなかのラントﾞセルてﾞ そらをかける\nほんにんの めは わらっているかﾞ\nものすこﾞい スヒﾟートﾞなのてﾞ\nきを うしなっているのたﾞ			28 BE C5 B6 C9 29 D7 DD C4 DE BE D9 28 C3 DE 20 BF D7 A6 B6 B9 D9 0A CE DD C6 DD C9 20 D2 CA 20 DC D7 AF C3 B2 D9 B6 DE 0A D3 C9 BD BA DE B2 20 29 BD CB DF B0 C4 DE 28 C5 C9 C3 DE 0A B7 A6 20 B3 BC C5 AF C3 B2 D9 C9 C0 DE 29 00	0x0FA2	0x048FA2	51	403
